Component_ID,Lot_ID,Iddq_uA_0h,Iddq_uA_24h,Iddq_uA_96h,Iddq_uA_168h,Leakage_nA_0h,Leakage_nA_24h,Leakage_nA_96h,Leakage_nA_168h,PropDelay_ns_0h,PropDelay_ns_24h,PropDelay_ns_96h,PropDelay_ns_168h,Ground_Truth
COMP_04377,LOT_21,16.9123700783488,16.799810204520558,17.921830315314146,17.36880175052307,718.9470686108882,700.4778202781356,683.9323693220225,698.8409451613334,3.1960238043019418,9.46576229870484,13.420403823688552,20.700726506919764,Timing_Outlier
COMP_04378,LOT_21,16.32592843129426,17.030355452312534,16.399873040028655,16.024209521696477,687.6187336903572,669.9718468170305,704.9148012117258,719.5042766122308,3.117394674269284,3.1720166487548362,3.221625942613297,3.2558543025103712,Normal
COMP_04379,LOT_21,16.06204718506213,16.466055448610305,16.108675446745167,15.935937501947944,602.989128488288,1958.57083574682,4100.34221435735,7432.128420811744,3.2302909835966482,3.2373879818846008,3.2614883286485754,3.2547165607018376,Leakage_Only_Outlier
COMP_04380,LOT_21,16.03375116456358,16.16083791797753,16.32443745010925,16.40737414378172,696.3728009167993,696.5204221059354,689.3312551897939,705.1527595714076,3.3077340238709354,3.320616757599789,3.399317689666278,3.3651419260683837,Normal
COMP_04381,LOT_21,16.915471284224733,17.18224867385662,17.01246984901611,17.249670106939863,697.0647335738577,1415.2335702148239,4187.43701183499,8728.720858468923,3.329328560037432,3.32089841065444,3.356267478454603,3.3998184720720133,Leakage_Only_Outlier
COMP_04382,LOT_21,16.47594753989932,16.448656411832268,16.47002868783718,16.788023088600642,701.3302917830116,707.6013147892365,713.8159824026447,711.5338419208833,3.234028928700011,3.2223795615348636,3.307620700928795,3.2737141907212344,Normal
COMP_04383,LOT_21,16.31611692634228,15.674037667678322,16.55609650560205,15.923016069148952,685.4896506958698,674.4014314877584,669.8763513003242,692.0928777639432,3.295069108769707,3.3176117954526156,3.3746898543434543,3.387618412419289,Normal
COMP_04384,LOT_21,16.185447665368905,15.823593400681366,16.53376161855624,16.518876592213594,677.1892046803582,688.4761744545033,690.7303804412835,704.8048159074867,3.2138182683256584,3.244120261022553,3.239546304956028,3.313054401113936,Normal
COMP_04385,LOT_21,15.818279497891002,88.49056107929769,94.70466804924615,134.45034242793196,578.4111378523145,607.5135129918211,618.6025247596813,579.06154904931,3.1790979841587577,3.2254179879496063,3.2830573747439145,3.359078465111691,Dynamic_Outlier
COMP_04386,LOT_21,15.832532409993721,16.40461330261265,15.969870206821923,16.718561561007412,634.657797944962,654.1920979788132,630.8637909653579,663.8407092060829,3.179314743948999,3.250312271312785,3.3130918355343657,3.3593532874853818,Normal
COMP_04387,LOT_21,17.166360195989366,16.8722309576461,16.621282107912464,17.581817663182946,678.2315660974144,694.5657630354264,698.0527888871218,710.529735329743,3.265269968265088,3.2568084028292805,3.310669968280085,3.3793128113230355,Normal
COMP_04388,LOT_21,15.677721471158147,15.7474061520791,15.974200973405173,15.89039874119561,690.0410445955057,674.0304283053945,715.1736709911664,689.5394087188472,3.110500702702642,3.178934899106586,3.19064092005964,3.2354784957988887,Normal
COMP_04389,LOT_21,16.31398769862501,16.697941786540515,16.936465578682114,16.65571643098172,708.4763578967319,684.4425557995701,720.1318533413148,726.5153712189306,3.203920835192707,3.219706929095544,3.2510647202566156,3.271123386367027,Normal
COMP_04390,LOT_21,17.016548093419544,17.33872588589294,17.472436866212004,17.19644947530962,718.452808194271,731.3740266109852,722.8240399152158,711.1322063326583,3.2373232259964353,3.2344441733412426,3.291645161425214,3.3126705159626133,Normal
COMP_04391,LOT_21,16.222587634700304,16.40966956857355,16.717637847817993,16.990798500875552,660.7403644235358,641.0217691759169,655.4382733885004,677.9584736400775,3.2351450387330667,3.27510101073227,3.266228733706549,3.322827763802318,Normal
COMP_04392,LOT_21,16.961346718080186,16.77269816032999,16.934977658285845,17.115491066893462,702.2944179458531,693.0517823819862,691.698252725999,710.5541433564066,3.2298061363835258,3.2908338417878475,3.282466535795701,3.3447021202930327,Normal
COMP_04393,LOT_21,17.49891680037051,16.485469180988787,17.27663459670398,17.222138826480165,684.930359328196,1944.3418934657213,3242.165348430643,6805.469702944938,3.198295482197833,3.2129497789595156,3.2258744603783356,3.288631693255052,Leakage_Only_Outlier
COMP_04394,LOT_21,16.283465315542806,16.075004550675708,16.48840741875415,4.771668440305834,700.5966728224737,673.8034893465817,710.9208900526046,705.110003950567,3.201448066035201,3.1956680876983428,3.248694978250801,3.354838121837381,Sensor_Glitch
COMP_04395,LOT_21,16.210389428684923,16.166132549753584,15.93222954968733,16.553560120322402,631.7977577695285,673.8076146470179,676.3557246631173,671.555664819975,3.12046872316286,3.115676484965536,3.1687546109220848,3.2068781787756757,Normal
COMP_04396,LOT_21,15.844959367644792,16.26253401785389,16.153295519666983,15.969484169246305,684.1202259971753,697.1933615848209,700.593491093153,707.3216002195837,3.2871465784818605,3.2551782455245477,3.3440773677682047,3.358195170806367,Normal
COMP_04397,LOT_21,16.825009642575083,17.71935903447316,17.521061461597316,17.29972293438215,658.1939198255533,658.2514008861028,673.8846403900161,702.3390933166876,3.192903727815698,3.2216684245999647,3.305164327812533,3.3144546461946023,Normal
COMP_04398,LOT_21,16.098757398700617,15.745391681902607,15.904618215469716,16.216661208239973,697.0800508689856,680.3011075066935,679.9107236781044,703.6352271643716,3.2173691492943277,3.269938538971866,3.337829274522135,3.3382430850286986,Normal
COMP_04399,LOT_21,15.463899022249237,15.635843877148712,15.622911152696268,16.019868918458858,684.5930654240329,664.3416346900516,680.0919246197317,705.109590105883,3.300204119046447,3.3426480923217827,3.3494816629841564,3.370511387117798,Normal
COMP_04400,LOT_21,16.699749262219672,17.006379252051,17.09860719123485,17.008669511326794,704.443465813665,710.1528735304013,722.8143264812508,720.4673139946822,3.2583848136104487,3.2575165290645223,3.2624747649437986,3.385312016555595,Normal
COMP_04401,LOT_21,16.702254936097813,16.09442060527145,16.008678035692345,16.198560423344592,725.6234714843555,705.7384224578775,729.7462321108937,717.1531487566372,3.218892957569515,3.244738875077027,3.275219294491752,3.3383369980116386,Normal
COMP_04402,LOT_21,16.315877912318985,16.288886278906446,16.621530530321746,16.866380407764947,693.6369566023512,687.4617429272939,701.093799505585,716.7301321756688,3.1869654164424874,3.2481572647191523,3.2691959173678162,3.3599955801675536,Normal
COMP_04403,LOT_22,13.28344772116729,13.116864910955904,12.787181836164724,13.812488238420848,449.74262538962586,450.9797250240827,462.32022996416407,460.0953552796118,3.4224400437319757,3.4790587945066496,3.5142422095498826,3.4916128152043653,Leakage_Only_Outlier
COMP_04404,LOT_22,13.136847305799398,13.030870809065007,12.907055407800339,12.73897039415716,543.7906932654441,535.5668796193855,542.9473276934693,557.4706083957489,3.4265021827690623,3.410137665998518,3.419587299644115,3.4574352958120858,Normal
COMP_04405,LOT_22,12.68975913696653,12.735501616311874,13.648628690797239,13.15662018526997,539.2980142889517,539.8086617636797,549.4428391746969,547.9157366412276,3.223948223621411,3.2321232746563835,3.2746745488297706,3.3536700498027705,Timing_Outlier
COMP_04406,LOT_22,13.564583549050177,13.61632868947086,13.483730027716016,13.678662576425706,568.7538486543697,555.3671721037932,567.0611400927337,587.3417036697776,3.4615941384310647,3.4413755278594595,3.50577444580289,3.489349071175676,Normal
COMP_04407,LOT_22,12.969582197076097,13.296147513997207,13.763299229706963,13.137927847174362,555.7314916484419,556.7307724805269,544.2186033602978,569.2567312842974,3.3746631081204543,3.396666529833276,3.431085222200949,3.3953852589103692,Normal
COMP_04408,LOT_22,13.150735064012,13.529020136447539,13.007900935939885,13.194839878436017,566.7829234073583,564.7469383488987,564.9418749007083,552.7280039023816,3.3218490944398043,3.4040453193057254,3.3732946136128326,3.4176514114518413,Normal
COMP_04409,LOT_22,13.074520442776834,13.163347514788146,12.611357172928138,12.390701859969978,562.6165056140724,552.9213206837868,566.794715530487,555.7482207618668,3.5084992585489547,3.5097152344143283,3.566815886018106,3.6366048023066364,Normal
COMP_04410,LOT_22,12.63128560481778,12.46998552239357,12.54182124754384,12.811322018460835,540.523769603113,550.4079777395107,557.1960355969327,579.079829526521,3.3651805478365096,3.3520604669306775,3.398282649611726,3.4347239169481028,Normal
COMP_04411,LOT_22,13.617065452784889,13.203168992949086,13.12431473515741,13.35311665319848,567.0600552741803,575.5768228634831,565.0913200658161,559.506609265582,3.366736085272423,3.3650541039563087,3.4327560342082664,3.4394605882290366,Normal
COMP_04412,LOT_22,13.072054554241914,12.698323803820093,13.971707022055499,13.542516625555228,540.0994871955086,542.2187924940685,555.4026265698004,581.8958024713901,3.368163553990273,3.3988315115748304,3.44271064911034,3.479182111601426,Normal
COMP_04413,LOT_22,13.169207966482679,12.628079834721486,13.054503473465937,14.001138331221684,512.093043087442,547.0604486302699,543.2387580300228,553.3178602305562,3.423121632943194,10.697913985327435,15.617272043017543,15.737635863641113,Timing_Outlier
COMP_04414,LOT_22,13.819617133267865,13.321122894360299,13.097372423958891,12.897769616960984,597.357125426075,549.8461763000661,591.3026900406105,583.2776866602512,3.4190934428854463,3.4317283919129937,3.458156194259047,3.4755543691822033,Normal
COMP_04415,LOT_22,13.20045333046961,12.456656987233604,12.827589848890256,12.322811723736875,594.2645326715507,585.7706802265884,578.5169228731344,600.3084157520847,3.4230527232018533,3.405149012711681,3.4450031581909273,3.519479771186671,Normal
COMP_04416,LOT_22,12.758788431348087,12.2660715040339,12.967756804408014,13.166645193304056,588.915648702583,572.7492403637902,604.0290875931619,612.2069383770948,3.4131336314256995,3.4618670657533848,3.479232662051222,3.5429559731064364,Normal
COMP_04417,LOT_22,12.824644803027523,12.578257210031943,14.607746697438465,14.290040078873208,557.7499189781539,588.3481344776976,629.6383658452249,705.5426742946951,3.3767570053334275,3.4104676268149774,3.5262248899935082,3.689307476568989,Drift_Anomaly
COMP_04418,LOT_22,12.676614462692049,13.04651985997774,13.416775295399356,13.438449099221403,553.5014726016032,567.1542667952401,568.425574851786,579.5301297771539,3.4235674510309697,3.5692469999552827,3.5692825383250493,3.6145724779580046,Multivariate_Outlier
COMP_04419,LOT_22,13.12183180162448,12.686151180969544,12.54266672160607,12.765880960962539,527.243105100401,565.4990115846389,558.9983565960359,536.8099729766825,3.410036595858968,3.471118798496073,3.4686764452499785,3.4431133055547978,Normal
COMP_04420,LOT_22,12.648993145023846,12.58851881476498,12.500480034227106,12.622737581436033,543.4890404718236,520.1432311304924,542.5924573880397,531.8836012060885,3.407641144694645,3.4173222735168047,3.472746067463392,3.4846681185160673,Normal
COMP_04421,LOT_22,12.65339967631173,12.690523821342143,12.438937850232147,12.927619277967315,537.4057043178489,543.7534261454787,576.0167176213782,548.0830559307909,3.452264848466642,3.5366493732938653,3.558278217971989,3.5287352942787082,Normal
COMP_04422,LOT_22,13.525306644647129,13.37834368261057,13.176454398137581,13.228132246140628,552.646359486397,548.191429443467,561.9964866603284,547.250827475289,3.396850862031316,3.419325464572509,3.456735398530855,3.453279181306373,Normal
COMP_04423,LOT_22,12.963712856550206,12.867959920016485,12.13128851831354,12.801171682216966,577.075201126463,542.5030444304272,573.2367234748764,569.6384523437472,3.383386456485456,3.3886320749114813,3.4697021042762484,3.463023908668012,Normal
COMP_04424,LOT_22,13.090362884860461,13.76479858669273,13.629997235743422,13.759824063973761,561.913228919975,565.1789062716574,567.581976712686,547.6701673396764,3.4367193322610388,3.4123624674149307,3.468533392798308,3.4648024246061633,Normal
COMP_04425,LOT_22,12.777620372426576,12.683409878000843,12.86836888788537,12.811720329699218,545.4793140142781,582.3336129937933,551.65436275319,597.38391342391,3.392390882224487,3.3644892707926024,3.3857250256584015,3.434008653036096,Normal
COMP_04426,LOT_22,12.66349216428612,13.119218363021915,12.608280837093941,12.757560844164129,565.7565960831353,563.6688358465536,557.0671648187692,556.778772906193,3.4224344410596417,3.455014262209129,3.429378182255364,3.5178066665102437,Normal
COMP_04427,LOT_22,12.547654331004356,12.449794844274257,12.375265424990681,12.74137947271859,559.6096473692623,552.9452353162756,580.4516619134199,569.3176350716444,3.378712077477486,3.3495347149522545,3.4016116338365636,3.459040445107748,Normal
COMP_04428,LOT_22,13.828528879585384,13.524524600354585,13.883899443034277,14.221175349804833,559.1124711113536,539.7305006520218,574.5868298751786,586.5507819969349,3.3986256635952503,3.391674036114791,3.395460984950072,3.44336512377194,Normal
COMP_04429,LOT_22,13.148922020109667,12.800169568582136,13.733843016284702,13.700479482219396,551.3039548306407,560.2400276663736,577.0791118198324,589.3864756344949,3.3772934801807133,3.3783814817730558,3.4219231780113883,3.429439958166721,Normal
COMP_04430,LOT_22,12.981942280782627,12.49634420719888,12.870093932775406,12.96796868010023,564.0462773832751,603.5699275665978,612.9746003337414,601.1709220405229,3.419973485857321,3.4559543615574,3.4980671987427,3.507639074056746,Normal
COMP_04431,LOT_22,12.878212620601264,12.782118259892307,13.06194567402352,14.04025320135445,669.9650904428587,679.0386886677329,687.1125661056642,671.714701279921,3.3575587054877354,3.362389734009022,3.3978429345559253,3.431227169608113,Leakage_Only_Outlier
COMP_04432,LOT_22,12.721770166514238,13.58653988065752,13.345279143106998,12.98750602400059,570.1177122956084,575.9199712520913,575.8533930736801,590.7662367171253,3.4296352185760006,3.4392481022566344,3.4520609890042455,3.4516934034427122,Normal
COMP_04433,LOT_22,12.56829796124436,12.562391525624399,12.470263773989725,12.269900837737021,550.497497333682,574.1055703804266,552.9997706071761,544.9344134268739,3.4821305742218156,3.4626034552057017,3.463127878842194,3.545650594285067,Normal
COMP_04434,LOT_22,13.631365747533609,24.77394375900328,13.048500172279535,13.227607337891621,545.5743064407989,982.8159272964978,563.9010336736026,580.3566143374558,3.4871196749951254,5.042210920548833,3.497083570577099,3.5225095866072706,Multivariate_Outlier
COMP_04435,LOT_22,12.875588473454963,12.44372362893578,12.330014394135718,13.146348452711138,547.6648336767132,549.0649763274056,545.6480269859112,562.0581749140397,3.4238334197409914,3.4066559166369386,3.5377006174090604,3.564964881962276,Normal
COMP_04436,LOT_22,12.953459696464805,13.049576844447198,12.449905533386742,12.7402316293093,608.211909118515,601.1115164165433,613.4263334207371,562.354300035796,3.374653511282245,3.3920351182195487,3.405894900961386,3.469861189043197,Normal
COMP_04437,LOT_22,12.667918856521833,12.713871831749525,13.553232366160929,14.974682367548134,563.8066642657959,564.7816694581053,625.4968798051992,674.9962001877014,3.345895874117266,3.400851296370737,3.477613610679265,3.5469702291030423,Drift_Anomaly
COMP_04438,LOT_22,13.122161621203489,79.31692999950491,109.4619606742962,107.3230277838675,569.8523476721846,599.6917042957704,583.2821392971565,581.6018510576026,3.3970075193338216,3.424058096241128,3.442997271015801,3.502147626799717,Dynamic_Outlier
COMP_04439,LOT_22,12.079767873536138,12.602090577875531,13.296726154151692,12.412764743961569,552.8503615574946,543.2692660200489,543.0655516133106,525.0848017442571,3.32236880492968,3.2862467200767624,3.3502671279501643,3.3771792864039805,Normal
COMP_04440,LOT_22,12.837344832956555,12.081593624895682,12.894693881455616,12.347539718331328,536.2489609201441,546.8540359669469,572.306128800185,548.9654200041178,3.3463475024626126,3.394638218276081,3.4318051775358858,3.453788470248981,Normal
COMP_04441,LOT_22,13.410923562179098,12.835528125809748,13.125282522812766,13.687866019865615,529.2860060664387,527.2065058073937,521.2002693164125,533.5405147949026,3.3380253065176086,3.319259677819918,3.4052955830175167,3.435095954133724,Normal
COMP_04442,LOT_22,12.941422267538204,13.27344104408637,12.859953179862343,13.533350869547052,601.0467933488909,615.9973596392501,606.6856310793617,603.6239634702334,3.4445530379915925,3.4554038610744673,3.4504896928655473,3.542915106984179,Normal
COMP_04443,LOT_22,13.365197170552827,13.128840553085073,13.20326870372478,13.508384940444323,590.5633333779303,611.003902733975,595.8709817932428,599.6135356265158,3.3569256114389145,3.435055849698403,3.364567347673023,3.3953157800471625,Normal
COMP_04444,LOT_22,13.495394606592102,11.927884042844026,13.69711657433765,13.440564966014604,540.4724584965613,563.1223196830192,566.3341496554705,579.1256750283147,3.402473629471867,3.374643991892892,3.44154948074034,3.427070439304991,Normal
COMP_04445,LOT_22,13.196127064685651,13.219893898044155,12.864726449268826,13.144007936209462,548.6485669383061,578.9241103902355,570.0548605866214,550.8868841561559,3.503172098682195,3.5024977128843346,3.5217359915160844,3.608291749558309,Normal
COMP_04446,LOT_22,13.096655034389794,13.343556079157866,13.48641905553517,13.649689147825105,547.453575506052,558.2203142668319,573.5827102496748,565.3013261334565,3.38430354796398,3.3491518682904635,3.4329080580640046,3.4520826513399143,Normal
COMP_04447,LOT_22,10.987324338426053,10.727188287569689,11.012075757262277,10.37667781192756,490.1523190562113,474.59363914970845,489.31851413235995,502.50806552368596,3.4113616577688504,3.4301663055600584,3.473784195378407,3.4531676329700263,Dynamic_Outlier
COMP_04448,LOT_22,12.642295263067636,12.905346447366254,12.831689823539627,12.818353416499399,564.8022633617452,574.5006943456196,569.3836012442466,591.6011515372436,3.4548483558355962,3.445131323520354,3.4375754473470357,3.5300164394548657,Normal
COMP_04449,LOT_22,12.643633497833424,13.370769673193019,13.298857539616614,14.211584284310401,543.0450577445233,517.3036048734695,531.2288713419581,514.2413744431768,3.430023195753892,3.4015846437244117,3.4367495111647686,3.459849773549131,Normal
COMP_04450,LOT_22,12.182702035411271,12.556416152031394,13.258873400539185,13.672128317413446,569.5017219573351,597.7206781830283,584.7459765059002,588.814002828397,3.4300520072619927,3.4898721911223247,3.451411083863561,3.452983744038883,Normal
COMP_04451,LOT_22,13.336713422652574,13.215162721222637,12.988589107913766,13.636959972374138,573.5014544207025,592.83857093274,583.36140964164,591.8854863736184,3.3380437350900594,8.405614503553924,15.88444251579669,15.982302403498005,Timing_Outlier
COMP_04452,LOT_22,9.852958881546694,24.899175644266872,10.25890414210268,10.600604695826602,438.10570030210084,997.0546152331927,414.0160661302203,432.85713565753747,3.4851015328509627,4.926074739533988,3.511095498225892,3.511562016667495,Multivariate_Outlier
COMP_04453,LOT_22,13.442646729105883,13.278412271253234,12.935238228655699,13.518252660281622,594.5867868700819,621.65467778388,602.3001789887591,600.5433834200877,3.3877851684886156,3.412493391772825,3.387039867123514,3.407143199441484,Normal
COMP_04454,LOT_22,12.91720244940524,12.831198314339163,12.832211167629572,13.387597752850736,600.2939540003614,610.4205519091827,588.1567320229847,581.4200025257983,3.3589412419596916,3.3997255435631004,3.4468307914033005,3.50031429288737,Normal
COMP_04455,LOT_22,12.927980879295538,13.000282529074752,13.464640090679293,13.185586423961356,574.5336391633338,571.6335121014773,580.3976493707204,607.6369811727932,3.458749981271714,3.518779729907633,3.540907115662776,3.5791299170303947,Normal
COMP_04456,LOT_22,12.695013395156634,12.870919276497201,12.656105740496017,12.931487746997579,552.0781565276951,555.6395443819354,586.1346174659483,580.6736670038405,3.36005575626299,3.3939142310701715,3.4019480597038716,3.460975292577117,Normal
COMP_04457,LOT_22,13.583746362615225,12.515618131062878,13.592919179990247,12.79444654691214,546.8276271621693,542.6162570948376,582.3733835902502,583.756682252576,3.4318234656939937,3.4365683441282044,3.4777478360561638,3.5328701874633865,Normal
COMP_04458,LOT_22,13.61141083749967,13.373272887289758,12.87669498684778,13.298403321388095,93.05664986482077,1214.2682855524192,4483.337925374209,5793.266785411224,3.3839068579213474,3.4345787165138533,3.4188230762232736,3.4946809666231995,Leakage_Only_Outlier
COMP_04459,LOT_22,13.37808906755954,12.81301049429005,13.026942789504709,13.433781519859457,542.0623363310319,531.3448290826881,545.9579706414058,541.0843228884332,3.373700224698574,3.4336422886252316,3.422005762622366,3.482393078905695,Normal
COMP_04460,LOT_22,13.080463102849135,12.519011950995315,12.640193850870915,13.410202814427798,573.6474797044922,575.3294566388706,564.5289612165616,572.984570139453,3.400595455064741,3.4257836601184652,3.430904567622496,3.4509138312110417,Normal
COMP_04461,LOT_22,13.053002699932497,12.298407032591978,13.11212878820718,13.161768884110188,583.0618925866222,550.3209259220939,568.0250387118324,565.5927733036001,3.3854620263519104,3.427695416204088,3.4576207493741307,3.5472880334917596,Normal
COMP_04462,LOT_22,12.89006584617579,13.18407538439607,13.799236401051637,13.939970314639186,578.83926849837,589.2336146934326,573.2263175624703,580.4652274033143,3.418860544696398,3.4472341960296187,3.4265805571970294,3.493790255928003,Normal
COMP_04463,LOT_22,12.782694128166275,13.093155177761764,12.653284621339225,12.812533469456392,580.9966652004473,557.9923556850581,577.3331300549681,578.5497196020876,3.3728667241564074,3.390129841445761,3.43492651438598,3.4740486637097048,Normal
COMP_04464,LOT_22,12.72175979746128,13.36972099659145,12.617813173793854,13.628428330763011,548.9490320435257,539.5919083293463,562.797284405925,554.3063639544783,3.4506492949503023,3.476245821612547,3.5088502819823586,3.469847309091155,Normal
COMP_04465,LOT_22,12.91469608826761,81.63719768285259,101.30031181704396,124.47151461631537,535.1548304815117,548.528918884867,576.7090749966243,547.2505442043832,3.3617056383835067,3.390945702881015,3.368987511727515,3.3989754730862667,Dynamic_Outlier
COMP_04466,LOT_22,13.01329418981174,13.08340585159823,13.12487002848292,13.070575445044062,550.893586969742,537.7837278916375,546.6100810930269,558.7695418341162,3.4010261406034665,3.392022453491363,3.4455089885288324,3.462692950185017,Normal
COMP_04467,LOT_22,11.326323983034424,11.91221033733254,12.211703655316194,12.809531571818653,587.4337108642509,585.2453474691415,574.8500201621139,586.52645786193,3.3578405834994927,3.384772736056076,3.434413827017522,3.4732814631156663,Normal
COMP_04468,LOT_22,12.838856985134333,12.232738417205539,12.823583969058955,12.212831033242379,560.3138586213385,560.3210414839655,562.1379579623797,565.257185289554,3.4781624522104404,3.504770409456322,3.49082005618333,3.591849478825095,Normal
COMP_04469,LOT_22,12.639133940874004,12.15302642958705,12.868039853984028,12.49632738223708,529.9505674805275,531.2515348386768,545.1233963808594,521.201938320363,3.3287904399274244,3.3578410019543887,3.360173600447047,3.4405566990362835,Normal
COMP_04470,LOT_22,12.685658378165376,12.727410326982625,13.054193058738814,13.861099232574073,529.3361256722375,2483.6847846811397,2863.1097886787584,8428.522326970113,3.3488277455019633,3.3795548632841435,3.4327597716692577,3.4181020876757047,Leakage_Only_Outlier
COMP_04471,LOT_22,12.947287294594066,12.933259353372257,13.579347542181429,13.32755948086198,604.670035469696,582.5699901827418,589.1691804536615,622.0976351342118,3.361922580708092,3.3898148039112592,3.4009851609863313,3.444712322065723,Normal
COMP_04472,LOT_22,12.420845367581228,24.67336421499112,12.102301990829366,13.23794098866292,597.2602728159791,994.8600153328856,594.0272038844325,608.5709176397039,3.309258864406818,5.173706622684331,3.3777914457495157,3.3786633886922606,Multivariate_Outlier
COMP_04473,LOT_22,12.513792153186394,12.706331722507707,12.862839216116571,12.320641460573272,589.5999145781939,609.099572271271,600.4868720954598,599.2154177455561,3.3133490220475,3.374307394454383,3.359491993515185,3.402728973470404,Normal
COMP_04474,LOT_22,12.872601244093723,24.885943142314947,12.734275779313927,12.710715313682906,540.9766564460048,994.3500773753999,553.3638509687942,513.5650022829878,3.446798658837411,5.066117861822468,3.593902820617054,3.560673218091559,Multivariate_Outlier
COMP_04475,LOT_22,12.542797238688962,12.55168157418103,13.364018389456346,12.861755107757581,598.1426459872196,566.2571885833643,594.9279622351598,606.3245695974924,3.345500639958418,3.3103623493267706,3.402151727167516,3.40263551870593,Normal
COMP_04476,LOT_22,12.6485970306925,12.281767171440944,12.576647040591205,12.870728728093443,564.5200180995159,566.7110276265762,585.3520005667616,574.9226141205069,3.35619176203167,3.374945975734537,3.4883636718045037,3.470916886167525,Normal
COMP_04477,LOT_22,12.508617686504452,12.808361864798002,13.340434581069614,13.481142174114117,577.8761389947629,1558.557396472413,2852.2785019372504,8529.628181167303,3.433547235169589,3.4939757634467683,3.518380985010467,3.5642299318264703,Leakage_Only_Outlier
COMP_04478,LOT_22,12.949696637806731,11.8425548697615,12.739998410295906,12.787069796201497,549.4880801473994,588.168486162194,549.0601763860994,580.058327249512,3.4157606861766654,3.4520971586852394,3.4315793225484934,3.4940165923306887,Normal
COMP_04479,LOT_22,13.074171720918901,13.442727136972678,12.945693200221598,13.773061030162648,551.5562079948262,1438.3850669548567,4259.981193504502,8410.026100433162,3.385995208920397,3.4402343985807433,3.3909566918288,3.473881278649626,Leakage_Only_Outlier
COMP_04480,LOT_22,13.47133797292084,12.589118056602612,13.773281897426841,14.022854457342817,538.9071716683227,547.5955833745564,561.769511234847,596.6414553346476,3.3726959505145215,3.347925783061123,3.4053208356760227,3.4174123383452364,Normal
COMP_04481,LOT_22,13.524021827489808,13.277042142133721,13.642713462029656,13.438200518266733,562.3894394172094,588.4687010209279,578.0416817815178,582.5525573870711,3.348186127140576,3.3130993001465807,3.293171298277484,3.3869036771592023,Normal
COMP_04482,LOT_22,12.531449680919227,12.535804636904604,12.63502865892373,13.254257378148557,557.5953752826415,575.5527300227828,576.03548586345,583.294336917538,3.458490334744708,3.462573199324163,3.492616029710437,3.5130680313444964,Normal
COMP_04483,LOT_22,12.44196489677847,12.937879209644377,12.473990440132585,12.628173783974038,571.3053963933413,584.1817780557744,555.180231229809,570.8964577350686,3.426304897189331,3.3981597549983658,3.48132107928849,3.4482267376402764,Normal
COMP_04484,LOT_22,13.133958679799024,13.109877104152089,14.011024119282512,14.332415714415191,524.136101290013,518.0980212412045,516.1488404334015,531.6769068789482,3.332821224608889,3.3022392353764727,3.4053550439342537,3.38501790625225,Normal
COMP_04485,LOT_22,13.056359320453971,13.769337010136269,13.075147855459432,13.630289665779383,542.0414145886704,536.1504828595099,569.1708306240635,578.607556059181,3.450028187522612,3.4305702475925433,3.457764533059937,3.497841498085337,Normal
COMP_04486,LOT_22,12.259255870645271,13.05389946252467,13.275509825154453,12.743492241970124,575.7590760776067,558.7140017477401,555.7904452235181,597.5879826785392,3.406356097696902,3.4078485864152137,3.4511407371613236,3.4624810371485526,Normal
COMP_04487,LOT_22,12.753932589696817,12.794036515922866,12.949577834071032,13.901555346554183,543.9229691201956,509.33963897177966,551.7268176627192,589.8440976086168,3.3565811477525083,3.3816316191604705,3.4126687310768786,3.4032622773901684,Normal
COMP_04488,LOT_22,13.772166306085941,81.22628062008735,103.49158077579631,133.33026838630866,552.6701137032644,574.7242783866121,558.1120329671518,548.7348738742685,3.4098451896778164,3.384118214802122,3.3937857404165266,3.4063150784963083,Dynamic_Outlier
COMP_04489,LOT_22,14.874521062338966,14.563708300141046,15.416154706644788,15.579961209312422,645.4964082912993,649.8276592124562,642.4041822845509,631.186829071258,3.4228181022002144,3.4400043638016866,3.5037126675501282,3.491223365435344,Dynamic_Outlier
COMP_04490,LOT_22,11.870887035078406,12.540235697200005,12.579545151528583,12.218660434537124,547.8581976692803,533.1363428295002,565.0191786985392,551.0761480728614,3.3418115689125085,3.365399256286037,3.3977548109918296,3.4196411452704436,Normal
COMP_04491,LOT_22,13.16071481364733,13.255431120593888,13.680523084128069,13.444082384129027,511.2519943629911,528.843034045998,542.3213414961152,549.5278645845376,3.4412930822653256,3.4922725667426433,3.4750003559833083,3.502392413458882,Normal
COMP_04492,LOT_22,13.65278172502122,13.312166886844352,13.571799241151794,14.025133217176649,558.8057274649875,569.5081844553627,563.0657376362836,613.629606060797,3.441191195284285,3.4388822825509253,3.5008691775318064,3.514220507339847,Normal
COMP_04493,LOT_22,13.313649294030114,13.382992240527521,13.531851546277403,13.927583834977577,590.9753459356106,606.2540145454002,593.3889672023663,617.1020967399833,3.493804169743108,3.4690384953081947,3.506609744842023,3.5540756782649674,Normal
COMP_04494,LOT_22,12.892003601875523,13.619960653112624,13.617725706662652,14.133223571096277,542.299562878574,554.0626080689243,553.1481018862772,563.9644220985133,3.3651846402809857,3.401470223956989,3.423883210680485,3.4648091831729237,Normal
COMP_04495,LOT_22,13.01262401690893,14.117936023100372,13.554542884948413,13.49592619288456,565.7652022047482,544.8004264839767,555.5714738443178,549.7277062717673,3.4363652927181794,3.425088780458853,3.4827069869028677,3.474258472984276,Normal
